,answers,flickr_300k_url,flickr_original_url,image_classes,image_height,image_id,image_width,ocr_info,ocr_tokens,question,question_id,question_tokens,set_name
8652,"['in god', 'god', 'god', 'in god', 'god', 'in god', 'god', 'god', 'in god', 'god']",https://c3.staticflickr.com/5/4116/4887834148_9ba15defd3_z.jpg,https://c1.staticflickr.com/5/4116/4887834148_57ca9b1807_o.jpg,['Coin'],683,18642c0b399409c8,1024,"[{'word': 'EN', 'bounding_box': {'top_left_x': 0.2953125, 'top_left_y': 0.3231850117096019, 'width': 0.040625, 'height': 0.0351288056206089, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'GOD', 'bounding_box': {'top_left_x': 0.3546875, 'top_left_y': 0.24121779859484777, 'width': 0.0734375, 'height': 0.04215456674473068, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'WWE', 'bounding_box': {'top_left_x': 0.4671875, 'top_left_y': 0.1686182669789227, 'width': 0.0421875, 'height': 0.04918032786885246, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'TRUS', 'bounding_box': {'top_left_x': 0.5640625, 'top_left_y': 0.1920374707259953, 'width': 0.090625, 'height': 0.04215456674473068, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'LUBERTY', 'bounding_box': {'top_left_x': 0.2515625, 'top_left_y': 0.5245901639344263, 'width': 0.1421875, 'height': 0.04918032786885246, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['EN', 'GOD', 'WWE', 'TRUS', 'LUBERTY']",what does the penny say we should trust?,8652,"['what', 'does', 'the', 'penny', 'say', 'we', 'should', 'trust']",train
8653,"['1647', '1547', '1647', '1547', '1547', '1647', '1647', '1647', '1647', '1647']",https://c5.staticflickr.com/7/6081/6131399454_7fc74496d3_z.jpg,https://farm2.staticflickr.com/6081/6131399454_3018b6db83_o.jpg,['Coin'],1024,18ef8241e04483b1,1015,"[{'word': 'NONE', 'bounding_box': {'top_left_x': 0.2697160883280757, 'top_left_y': 0.7578125, 'width': 0.32334384858044163, 'height': 0.1359375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'ON', 'bounding_box': {'top_left_x': 0.5851735015772871, 'top_left_y': 0.7859375, 'width': 0.10725552050473186, 'height': 0.1140625, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'S', 'bounding_box': {'top_left_x': 0.7712933753943217, 'top_left_y': 0.6296875, 'width': 0.028391167192429023, 'height': 0.0859375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'ENSDN', 'bounding_box': {'top_left_x': 0.886435331230284, 'top_left_y': 0.4, 'width': -0.1498422712933754, 'height': -0.028125, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Φη', 'bounding_box': {'top_left_x': 0.692429022082019, 'top_left_y': 0.090625, 'width': 0.21293375394321767, 'height': 0.078125, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['NONE', 'ON', 'S', 'ENSDN', 'Φη']",what is the date on the coin?,8653,"['what', 'is', 'the', 'date', 'on', 'the', 'coin']",train
8654,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",https://c5.staticflickr.com/7/6081/6131399454_7fc74496d3_z.jpg,https://farm2.staticflickr.com/6081/6131399454_3018b6db83_o.jpg,['Coin'],1024,18ef8241e04483b1,1015,"[{'word': 'NONE', 'bounding_box': {'top_left_x': 0.2697160883280757, 'top_left_y': 0.7578125, 'width': 0.32334384858044163, 'height': 0.1359375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'ON', 'bounding_box': {'top_left_x': 0.5851735015772871, 'top_left_y': 0.7859375, 'width': 0.10725552050473186, 'height': 0.1140625, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'S', 'bounding_box': {'top_left_x': 0.7712933753943217, 'top_left_y': 0.6296875, 'width': 0.028391167192429023, 'height': 0.0859375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'ENSDN', 'bounding_box': {'top_left_x': 0.886435331230284, 'top_left_y': 0.4, 'width': -0.1498422712933754, 'height': -0.028125, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Φη', 'bounding_box': {'top_left_x': 0.692429022082019, 'top_left_y': 0.090625, 'width': 0.21293375394321767, 'height': 0.078125, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['NONE', 'ON', 'S', 'ENSDN', 'Φη']","is the word ""non"" somewhere on this coin?",8654,"['is', 'the', 'word', '""', 'non', '""', 'somewhere', 'on', 'this', 'coin']",train
8655,"['liberty', 'liberty ', 'liberty ', 'liberty', 'liberty', 'liberty', 'liberty', 'liberty', 'liberty', 'liberty']",https://c5.staticflickr.com/4/3203/3067676474_c56e4acb4e_z.jpg?zz=1,https://farm7.staticflickr.com/3203/3067676474_425ae7371e_o.jpg,"['Bronze sculpture', 'Coin']",662,19454dfcfd418436,1024,"[{'word': 'T-B', 'bounding_box': {'top_left_x': 0.34375, 'top_left_y': 0.8599033816425121, 'width': -0.1, 'height': -0.06763285024154589, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'GEGI', 'bounding_box': {'top_left_x': 0.328125, 'top_left_y': 0.2971014492753623, 'width': 0.0453125, 'height': 0.033816425120772944, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'LBERN', 'bounding_box': {'top_left_x': 0.5359375, 'top_left_y': 0.11352657004830918, 'width': -0.040625, 'height': -0.016908212560386472, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['T-B', 'GEGI', 'LBERN']",what word is written above the head on the silver coin?,8655,"['what', 'word', 'is', 'written', 'above', 'the', 'head', 'on', 'the', 'silver', 'coin']",train
8656,"['1954', '1954', '1954', '1954', '1954', '1954', '1954', '1954', '1954', '1954']",https://c6.staticflickr.com/7/6019/6344603607_7dd950dbea_z.jpg,https://c7.staticflickr.com/7/6019/6344603607_cd7f1e7431_o.jpg,['Coin'],512,197c5fe966c56c3e,1024,"[{'word': 'N', 'bounding_box': {'top_left_x': 0.3265625, 'top_left_y': 0.784375, 'width': 0.0625, 'height': 0.059375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'I954', 'bounding_box': {'top_left_x': 0.83125, 'top_left_y': 0.4, 'width': 0.10625, 'height': 0.065625, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['N', 'I954']",what year is on this coin?,8656,"['what', 'year', 'is', 'on', 'this', 'coin']",train
8657,"['italy', 'republica italiana ', 'italiana', 'italy', 'italy', 'italy', 'italy', 'italiana', 'italy', 'italian']",https://c6.staticflickr.com/7/6019/6344603607_7dd950dbea_z.jpg,https://c7.staticflickr.com/7/6019/6344603607_cd7f1e7431_o.jpg,['Coin'],512,197c5fe966c56c3e,1024,"[{'word': 'N', 'bounding_box': {'top_left_x': 0.3265625, 'top_left_y': 0.784375, 'width': 0.0625, 'height': 0.059375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'I954', 'bounding_box': {'top_left_x': 0.83125, 'top_left_y': 0.4, 'width': 0.10625, 'height': 0.065625, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['N', 'I954']",what country is the issuer?,8657,"['what', 'country', 'is', 'the', 'issuer']",train
8658,"['$16', '$16', '16', '$16', '$1.15', '$16', '1.15', 'one american dollar and fifteen pesos.', '11.05', '$16']",https://c8.staticflickr.com/9/8656/15910707029_323898f1ae_z.jpg,https://farm2.staticflickr.com/8656/15910707029_1fa0b2e4c0_o.jpg,['Coin'],577,19874fd256ed2101,1024,"[{'word': 'FEDERALRES)', 'bounding_box': {'top_left_x': 0.2671875, 'top_left_y': 0.0110803324099723, 'width': 0.3359375, 'height': 0.04709141274238227, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'THE', 'bounding_box': {'top_left_x': 0.1578125, 'top_left_y': 0.08587257617728532, 'width': 0.1171875, 'height': 0.07756232686980609, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'UNITED', 'bounding_box': {'top_left_x': 0.2921875, 'top_left_y': 0.0886426592797784, 'width': 0.16875, 'height': 0.060941828254847646, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'STATES', 'bounding_box': {'top_left_x': 0.490625, 'top_left_y': 0.06925207756232687, 'width': 0.146875, 'height': 0.07756232686980609, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'OFAMERICA', 'bounding_box': {'top_left_x': 0.6578125, 'top_left_y': 0.060941828254847646, 'width': 0.2828125, 'height': 0.07756232686980609, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'THIS', 'bounding_box': {'top_left_x': 0.234375, 'top_left_y': 0.1883656509695291, 'width': 0.025, 'height': 0.01662049861495845, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'NOTE', 'bounding_box': {'top_left_x': 0.2671875, 'top_left_y': 0.1883656509695291, 'width': 0.028125, 'height': 0.01662049861495845, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'IS', 'bounding_box': {'top_left_x': 0.303125, 'top_left_y': 0.18559556786703602, 'width': 0.009375, 'height': 0.019390581717451522, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'LEGAL', 'bounding_box': {'top_left_x': 0.3203125, 'top_left_y': 0.19113573407202217, 'width': 0.0328125, 'height': 0.013850415512465374, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'TENDER', 'bounding_box': {'top_left_x': 0.359375, 'top_left_y': 0.19113573407202217, 'width': 0.04375, 'height': 0.013850415512465374, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'FOR', 'bounding_box': {'top_left_x': 0.209375, 'top_left_y': 0.21329639889196675, 'width': 0.0203125, 'height': 0.01662049861495845, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'ALL', 'bounding_box': {'top_left_x': 0.2359375, 'top_left_y': 0.21606648199445982, 'width': 0.01875, 'height': 0.013850415512465374, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'DEBTS,', 'bounding_box': {'top_left_x': 0.2609375, 'top_left_y': 0.21329639889196675, 'width': 0.0421875, 'height': 0.01662049861495845, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'PUBLIC', 'bounding_box': {'top_left_x': 0.3078125, 'top_left_y': 0.21329639889196675, 'width': 0.040625, 'height': 0.019390581717451522, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'AND', 'bounding_box': {'top_left_x': 0.3546875, 'top_left_y': 0.21606648199445982, 'width': 0.021875, 'height': 0.013850415512465374, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'PRIVATE', 'bounding_box': {'top_left_x': 0.384375, 'top_left_y': 0.21606648199445982, 'width': 0.040625, 'height': 0.013850415512465374, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'L', 'bounding_box': {'top_left_x': 0.715625, 'top_left_y': 0.21606648199445982, 'width': 0.0140625, 'height': 0.04709141274238227, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '28549517', 'bounding_box': {'top_left_x': 0.74375, 'top_left_y': 0.21329639889196675, 'width': 0.18125, 'height': 0.05263157894736842, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'C', 'bounding_box': {'top_left_x': 0.9390625, 'top_left_y': 0.1994459833795014, 'width': 0.015625, 'height': 0.04709141274238227, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'WASHINGTON,', 'bounding_box': {'top_left_x': 0.765625, 'top_left_y': 0.29916897506925205, 'width': 0.1234375, 'height': 0.024930747922437674, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'D.C.', 'bounding_box': {'top_left_x': 0.89375, 'top_left_y': 0.29362880886426596, 'width': 0.034375, 'height': 0.0221606648199446, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '12', 'bounding_box': {'top_left_x': 0.1453125, 'top_left_y': 0.3490304709141274, 'width': 0.0328125, 'height': 0.055401662049861494, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Ga', 'bounding_box': {'top_left_x': 0.1046875, 'top_left_y': 0.3573407202216066, 'width': 0.0203125, 'height': 0.0221606648199446, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '12', 'bounding_box': {'top_left_x': 0.959375, 'top_left_y': 0.33240997229916897, 'width': 0.034375, 'height': 0.05263157894736842, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'L', 'bounding_box': {'top_left_x': 0.1359375, 'top_left_y': 0.5484764542936288, 'width': 0.0171875, 'height': 0.04709141274238227, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '28549', 'bounding_box': {'top_left_x': 0.1671875, 'top_left_y': 0.5429362880886427, 'width': 0.140625, 'height': 0.05817174515235457, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '$10', 'bounding_box': {'top_left_x': 0.7, 'top_left_y': 0.5318559556786704, 'width': 0.0453125, 'height': 0.04155124653739612, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '12', 'bounding_box': {'top_left_x': 0.1421875, 'top_left_y': 0.6398891966759003, 'width': 0.0359375, 'height': 0.05817174515235457, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '5', 'bounding_box': {'top_left_x': 0.315625, 'top_left_y': 0.6426592797783933, 'width': 0.0953125, 'height': 0.18005540166204986, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'ry', 'bounding_box': {'top_left_x': 0.8859375, 'top_left_y': 0.7146814404432132, 'width': 0.0484375, 'height': 0.0221606648199446, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'EDO', 'bounding_box': {'top_left_x': 0.4609375, 'top_left_y': 0.7423822714681441, 'width': 0.1546875, 'height': 0.05817174515235457, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'OIEZ', 'bounding_box': {'top_left_x': 0.6859375, 'top_left_y': 0.8448753462603878, 'width': 0.0796875, 'height': 0.05263157894736842, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'PESOS', 'bounding_box': {'top_left_x': 0.7671875, 'top_left_y': 0.8808864265927978, 'width': 0.0859375, 'height': 0.04155124653739612, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'ance', 'bounding_box': {'top_left_x': 0.3515625, 'top_left_y': 0.4404432132963989, 'width': 0.0234375, 'height': 0.0110803324099723, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['FEDERALRES)', 'THE', 'UNITED', 'STATES', 'OFAMERICA', 'THIS', 'NOTE', 'IS', 'LEGAL', 'TENDER', 'FOR', 'ALL', 'DEBTS,', 'PUBLIC', 'AND', 'PRIVATE', 'L', '28549517', 'C', 'WASHINGTON,', 'D.C.', '12', 'Ga', '12', 'L', '28549', '$10', '12', '5', 'ry', 'EDO', 'OIEZ', 'PESOS', 'ance']",how much could that be in total?,8658,"['how', 'much', 'could', 'that', 'be', 'in', 'total']",train
8659,"['2012', '2012', '2012', '2012', '2012', '2012', '2012', '2012', 'cancun 2012', '2012']",https://c8.staticflickr.com/9/8656/15910707029_323898f1ae_z.jpg,https://farm2.staticflickr.com/8656/15910707029_1fa0b2e4c0_o.jpg,['Coin'],577,19874fd256ed2101,1024,"[{'word': 'FEDERALRES)', 'bounding_box': {'top_left_x': 0.2671875, 'top_left_y': 0.0110803324099723, 'width': 0.3359375, 'height': 0.04709141274238227, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'THE', 'bounding_box': {'top_left_x': 0.1578125, 'top_left_y': 0.08587257617728532, 'width': 0.1171875, 'height': 0.07756232686980609, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'UNITED', 'bounding_box': {'top_left_x': 0.2921875, 'top_left_y': 0.0886426592797784, 'width': 0.16875, 'height': 0.060941828254847646, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'STATES', 'bounding_box': {'top_left_x': 0.490625, 'top_left_y': 0.06925207756232687, 'width': 0.146875, 'height': 0.07756232686980609, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'OFAMERICA', 'bounding_box': {'top_left_x': 0.6578125, 'top_left_y': 0.060941828254847646, 'width': 0.2828125, 'height': 0.07756232686980609, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'THIS', 'bounding_box': {'top_left_x': 0.234375, 'top_left_y': 0.1883656509695291, 'width': 0.025, 'height': 0.01662049861495845, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'NOTE', 'bounding_box': {'top_left_x': 0.2671875, 'top_left_y': 0.1883656509695291, 'width': 0.028125, 'height': 0.01662049861495845, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'IS', 'bounding_box': {'top_left_x': 0.303125, 'top_left_y': 0.18559556786703602, 'width': 0.009375, 'height': 0.019390581717451522, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'LEGAL', 'bounding_box': {'top_left_x': 0.3203125, 'top_left_y': 0.19113573407202217, 'width': 0.0328125, 'height': 0.013850415512465374, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'TENDER', 'bounding_box': {'top_left_x': 0.359375, 'top_left_y': 0.19113573407202217, 'width': 0.04375, 'height': 0.013850415512465374, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'FOR', 'bounding_box': {'top_left_x': 0.209375, 'top_left_y': 0.21329639889196675, 'width': 0.0203125, 'height': 0.01662049861495845, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'ALL', 'bounding_box': {'top_left_x': 0.2359375, 'top_left_y': 0.21606648199445982, 'width': 0.01875, 'height': 0.013850415512465374, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'DEBTS,', 'bounding_box': {'top_left_x': 0.2609375, 'top_left_y': 0.21329639889196675, 'width': 0.0421875, 'height': 0.01662049861495845, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'PUBLIC', 'bounding_box': {'top_left_x': 0.3078125, 'top_left_y': 0.21329639889196675, 'width': 0.040625, 'height': 0.019390581717451522, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'AND', 'bounding_box': {'top_left_x': 0.3546875, 'top_left_y': 0.21606648199445982, 'width': 0.021875, 'height': 0.013850415512465374, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'PRIVATE', 'bounding_box': {'top_left_x': 0.384375, 'top_left_y': 0.21606648199445982, 'width': 0.040625, 'height': 0.013850415512465374, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'L', 'bounding_box': {'top_left_x': 0.715625, 'top_left_y': 0.21606648199445982, 'width': 0.0140625, 'height': 0.04709141274238227, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '28549517', 'bounding_box': {'top_left_x': 0.74375, 'top_left_y': 0.21329639889196675, 'width': 0.18125, 'height': 0.05263157894736842, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'C', 'bounding_box': {'top_left_x': 0.9390625, 'top_left_y': 0.1994459833795014, 'width': 0.015625, 'height': 0.04709141274238227, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'WASHINGTON,', 'bounding_box': {'top_left_x': 0.765625, 'top_left_y': 0.29916897506925205, 'width': 0.1234375, 'height': 0.024930747922437674, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'D.C.', 'bounding_box': {'top_left_x': 0.89375, 'top_left_y': 0.29362880886426596, 'width': 0.034375, 'height': 0.0221606648199446, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '12', 'bounding_box': {'top_left_x': 0.1453125, 'top_left_y': 0.3490304709141274, 'width': 0.0328125, 'height': 0.055401662049861494, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Ga', 'bounding_box': {'top_left_x': 0.1046875, 'top_left_y': 0.3573407202216066, 'width': 0.0203125, 'height': 0.0221606648199446, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '12', 'bounding_box': {'top_left_x': 0.959375, 'top_left_y': 0.33240997229916897, 'width': 0.034375, 'height': 0.05263157894736842, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'L', 'bounding_box': {'top_left_x': 0.1359375, 'top_left_y': 0.5484764542936288, 'width': 0.0171875, 'height': 0.04709141274238227, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '28549', 'bounding_box': {'top_left_x': 0.1671875, 'top_left_y': 0.5429362880886427, 'width': 0.140625, 'height': 0.05817174515235457, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '$10', 'bounding_box': {'top_left_x': 0.7, 'top_left_y': 0.5318559556786704, 'width': 0.0453125, 'height': 0.04155124653739612, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '12', 'bounding_box': {'top_left_x': 0.1421875, 'top_left_y': 0.6398891966759003, 'width': 0.0359375, 'height': 0.05817174515235457, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '5', 'bounding_box': {'top_left_x': 0.315625, 'top_left_y': 0.6426592797783933, 'width': 0.0953125, 'height': 0.18005540166204986, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'ry', 'bounding_box': {'top_left_x': 0.8859375, 'top_left_y': 0.7146814404432132, 'width': 0.0484375, 'height': 0.0221606648199446, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'EDO', 'bounding_box': {'top_left_x': 0.4609375, 'top_left_y': 0.7423822714681441, 'width': 0.1546875, 'height': 0.05817174515235457, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'OIEZ', 'bounding_box': {'top_left_x': 0.6859375, 'top_left_y': 0.8448753462603878, 'width': 0.0796875, 'height': 0.05263157894736842, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'PESOS', 'bounding_box': {'top_left_x': 0.7671875, 'top_left_y': 0.8808864265927978, 'width': 0.0859375, 'height': 0.04155124653739612, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'ance', 'bounding_box': {'top_left_x': 0.3515625, 'top_left_y': 0.4404432132963989, 'width': 0.0234375, 'height': 0.0110803324099723, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['FEDERALRES)', 'THE', 'UNITED', 'STATES', 'OFAMERICA', 'THIS', 'NOTE', 'IS', 'LEGAL', 'TENDER', 'FOR', 'ALL', 'DEBTS,', 'PUBLIC', 'AND', 'PRIVATE', 'L', '28549517', 'C', 'WASHINGTON,', 'D.C.', '12', 'Ga', '12', 'L', '28549', '$10', '12', '5', 'ry', 'EDO', 'OIEZ', 'PESOS', 'ance']",what year is hand written on the dollar bill?,8659,"['what', 'year', 'is', 'hand', 'written', 'on', 'the', 'dollar', 'bill']",train
8660,"['2', '2', 'two', 'two', 'twenty', 'twenty', 'two ', 'twenty', 'twenty', 'two']",https://c7.staticflickr.com/4/3200/3014213708_d16b31c6f2_z.jpg,https://farm3.staticflickr.com/3200/3014213708_98b228a9b9_o.jpg,"['Bronze sculpture', 'Coin']",768,19e041bc0fe1bda2,1024,"[{'word': 'WO', 'bounding_box': {'top_left_x': 0.553125, 'top_left_y': 0.0625, 'width': 0.0546875, 'height': 0.03125, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'PENOE', 'bounding_box': {'top_left_x': 0.615625, 'top_left_y': 0.0625, 'width': 0.0796875, 'height': 0.03125, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'VE', 'bounding_box': {'top_left_x': 0.4203125, 'top_left_y': 0.45208333333333334, 'width': 0.0390625, 'height': 0.027083333333333334, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'PENCE-', 'bounding_box': {'top_left_x': 0.478125, 'top_left_y': 0.45, 'width': 0.1125, 'height': 0.027083333333333334, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'PENCE', 'bounding_box': {'top_left_x': 0.8859375, 'top_left_y': 0.6041666666666666, 'width': -0.040625, 'height': -0.010416666666666666, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'WENTY', 'bounding_box': {'top_left_x': 0.8453125, 'top_left_y': 0.42291666666666666, 'width': 0.0453125, 'height': 0.014583333333333334, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['WO', 'PENOE', 'VE', 'PENCE-', 'PENCE', 'WENTY']",how many pence is the largest coin?,8660,"['how', 'many', 'pence', 'is', 'the', 'largest', 'coin']",train
8661,"['one', 'one', 'one', 'one', 'one', 'one', 'one', '1', 'one', 'one']",https://c6.staticflickr.com/4/3768/9571442085_0f560ffcd8_o.jpg,https://c6.staticflickr.com/4/3768/9571442085_0f560ffcd8_o.jpg,['Coin'],780,1ba1676d58f3596d,1024,"[{'word': 'GOOD', 'bounding_box': {'top_left_x': 0.434, 'top_left_y': 0.29658792650918636, 'width': 0.234, 'height': 0.15223097112860892, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'ONE', 'bounding_box': {'top_left_x': 0.526, 'top_left_y': 0.38320209973753283, 'width': 0.242, 'height': 0.12860892388451445, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'OTT', 'bounding_box': {'top_left_x': 0.432, 'top_left_y': 0.4881889763779528, 'width': 0.414, 'height': 0.1994750656167979, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'FOR', 'bounding_box': {'top_left_x': 0.764, 'top_left_y': 0.17585301837270342, 'width': 0.128, 'height': 0.08923884514435695, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['GOOD', 'ONE', 'OTT', 'FOR']",how many bottle can you buy?,8661,"['how', 'many', 'bottle', 'can', 'you', 'buy']",train
