,answers,flickr_300k_url,flickr_original_url,image_classes,image_height,image_id,image_width,ocr_info,ocr_tokens,question,question_id,question_tokens,set_name
20762,"['boretti', 'boretti', 'noretti', 'boretti', 'boretti', 'rabobank', 'rabobank', 'boretti', '20', 'boretti']",https://c5.staticflickr.com/3/2461/3546420871_9ae0e1e528_z.jpg?zz=1,https://c5.staticflickr.com/3/2461/3546420871_f5ef35efd8_o.jpg,"['Bicycle', 'Person', 'Land vehicle', 'Woman', 'Vehicle', 'Clothing', 'Sports uniform']",609,15e39fb6a4f3f08c,1024,"[{'word': 'Rabobank', 'bounding_box': {'top_left_x': 0.4140625, 'top_left_y': 0.4304461942257218, 'width': 0.121875, 'height': 0.03937007874015748, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Rabobank', 'bounding_box': {'top_left_x': 0.184375, 'top_left_y': 0.48556430446194226, 'width': 0.1265625, 'height': 0.04199475065616798, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'SHIMAr', 'bounding_box': {'top_left_x': 0.334375, 'top_left_y': 0.5039370078740157, 'width': 0.0671875, 'height': 0.02099737532808399, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'abo', 'bounding_box': {'top_left_x': 0.6046875, 'top_left_y': 0.48556430446194226, 'width': 0.059375, 'height': 0.04199475065616798, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'bank', 'bounding_box': {'top_left_x': 0.66875, 'top_left_y': 0.48031496062992124, 'width': 0.0609375, 'height': 0.04199475065616798, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'be', 'bounding_box': {'top_left_x': 0.325, 'top_left_y': 0.5406824146981627, 'width': 0.0234375, 'height': 0.013123359580052493, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'BANT', 'bounding_box': {'top_left_x': 0.15, 'top_left_y': 0.7007874015748031, 'width': 0.021875, 'height': 0.013123359580052493, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'SHIMA', 'bounding_box': {'top_left_x': 0.3515625, 'top_left_y': 0.6850393700787402, 'width': 0.04375, 'height': 0.02099737532808399, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'BORETT', 'bounding_box': {'top_left_x': 0.109375, 'top_left_y': 0.800524934383202, 'width': 0.0625, 'height': 0.04199475065616798, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'legnlle', 'bounding_box': {'top_left_x': 0.328125, 'top_left_y': 0.7926509186351706, 'width': 0.0359375, 'height': 0.015748031496062992, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Rabo', 'bounding_box': {'top_left_x': 0.2734375, 'top_left_y': 0.9081364829396326, 'width': 0.05, 'height': 0.03674540682414698, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'ODETTL', 'bounding_box': {'top_left_x': 0.128125, 'top_left_y': 0.9763779527559056, 'width': 0.05, 'height': 0.02099737532808399, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'lanieoe', 'bounding_box': {'top_left_x': 0.33125, 'top_left_y': 0.973753280839895, 'width': 0.034375, 'height': 0.007874015748031496, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Rabobará', 'bounding_box': {'top_left_x': 0.5625, 'top_left_y': 0.6351706036745407, 'width': -0.00625, 'height': -0.0026246719160104987, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Rab', 'bounding_box': {'top_left_x': 0.7015625, 'top_left_y': 0.9238845144356955, 'width': 0.034375, 'height': 0.028871391076115485, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Rabe', 'bounding_box': {'top_left_x': 0.478125, 'top_left_y': 0.9343832020997376, 'width': 0.0421875, 'height': 0.028871391076115485, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'hanh', 'bounding_box': {'top_left_x': 0.39375, 'top_left_y': 0.884514435695538, 'width': 0.0109375, 'height': 0.010498687664041995, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Rabot', 'bounding_box': {'top_left_x': 0.1375, 'top_left_y': 0.6272965879265092, 'width': -0.0015625, 'height': 0.0, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'vogey', 'bounding_box': {'top_left_x': 0.125, 'top_left_y': 0.8713910761154856, 'width': -0.003125, 'height': 0.0, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['Rabobank', 'Rabobank', 'SHIMAr', 'abo', 'bank', 'be', 'BANT', 'SHIMA', 'BORETT', 'legnlle', 'Rabo', 'ODETTL', 'lanieoe', 'Rabobará', 'Rab', 'Rabe', 'hanh', 'Rabot', 'vogey']",what is the name of one of the advertisements in the back of the players?,20762,"['what', 'is', 'the', 'name', 'of', 'one', 'of', 'the', 'advertisements', 'in', 'the', 'back', 'of', 'the', 'players']",train
20763,"['pillies', 'phillies', 'pillies', 'phillies', 'phillies', 'phillies', 'phillies ', 'phillies', 'phillies', 'phillies']",https://c2.staticflickr.com/4/3762/19124958649_9236f67b0c_z.jpg,https://farm8.staticflickr.com/3762/19124958649_75c4346f0d_o.jpg,"['Toy', 'Person', 'Plant', 'Sports equipment', 'Clothing', 'Flower', 'Sports uniform']",905,1605873dd1123ff7,1024,"[{'word': '2lien', 'bounding_box': {'top_left_x': 0.21875, 'top_left_y': 0.7455830388692579, 'width': 0.1609375, 'height': 0.13074204946996468, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]",['2lien'],what is the mascots team?,20763,"['what', 'is', 'the', 'mascots', 'team']",train
20764,"['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']",https://c5.staticflickr.com/4/3852/15111683270_4a502acacb_z.jpg,https://c4.staticflickr.com/4/3852/15111683270_5cc8f341d5_o.jpg,"['Boy', 'Person', 'Baseball bat', 'Man', 'Sports equipment', 'Clothing', 'Footwear', 'Sports uniform']",680,165412e15114432b,1024,"[{'word': 'e', 'bounding_box': {'top_left_x': 0.090625, 'top_left_y': 0.06823529411764706, 'width': 0.0265625, 'height': 0.04470588235294118, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'ws', 'bounding_box': {'top_left_x': 0.18125, 'top_left_y': 0.07058823529411765, 'width': 0.0453125, 'height': 0.047058823529411764, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '10', 'bounding_box': {'top_left_x': 0.25625, 'top_left_y': 0.26823529411764707, 'width': 0.2015625, 'height': 0.17647058823529413, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['e', 'ws', '10']",what letter is on the batters shoe?,20764,"['what', 'letter', 'is', 'on', 'the', 'batters', 'shoe']",train
20765,"['chandler', 'chandler', 'chandler', 'chandler', 'chandler', 'chandler', 'chandler', 'chandler', 'chandler', 'chandler']",https://c5.staticflickr.com/8/7368/13083367133_36ee3bdb8d_z.jpg,https://c6.staticflickr.com/8/7368/13083367133_951f23afd4_o.jpg,"['Boy', 'Person', 'Woman', 'Man', 'Sports equipment', 'Clothing', 'Sports uniform']",683,1682d2c01c94b2fd,1024,"[{'word': 'Chandler', 'bounding_box': {'top_left_x': 0.5828125, 'top_left_y': 0.39344262295081966, 'width': 0.0890625, 'height': 0.03044496487119438, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'DAWSO', 'bounding_box': {'top_left_x': 0.775, 'top_left_y': 0.42857142857142855, 'width': 0.0515625, 'height': 0.02576112412177986, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'K.SHAH', 'bounding_box': {'top_left_x': 0.25, 'top_left_y': 0.38875878220140514, 'width': 0.103125, 'height': 0.0351288056206089, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '42', 'bounding_box': {'top_left_x': 0.5359375, 'top_left_y': 0.4309133489461358, 'width': 0.140625, 'height': 0.21311475409836064, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '27', 'bounding_box': {'top_left_x': 0.7078125, 'top_left_y': 0.44028103044496486, 'width': 0.1375, 'height': 0.21311475409836064, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '58', 'bounding_box': {'top_left_x': 0.7359375, 'top_left_y': 0.4637002341920375, 'width': 0.09375, 'height': 0.1405152224824356, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '6', 'bounding_box': {'top_left_x': 0.1453125, 'top_left_y': 0.4332552693208431, 'width': 0.2015625, 'height': 0.22014051522248243, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'WESLEYAN', 'bounding_box': {'top_left_x': 0.26875, 'top_left_y': 0.6932084309133489, 'width': 0.0828125, 'height': 0.01639344262295082, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'MEDICA', 'bounding_box': {'top_left_x': 0.265625, 'top_left_y': 0.7072599531615925, 'width': 0.0375, 'height': 0.00936768149882904, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'ENES', 'bounding_box': {'top_left_x': 0.309375, 'top_left_y': 0.7213114754098361, 'width': 0.0453125, 'height': 0.00702576112412178, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'WISLEYAN', 'bounding_box': {'top_left_x': 0.5984375, 'top_left_y': 0.747072599531616, 'width': 0.05, 'height': 0.01405152224824356, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'MEDEL', 'bounding_box': {'top_left_x': 0.59375, 'top_left_y': 0.7611241217798594, 'width': 0.028125, 'height': 0.00702576112412178, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'C', 'bounding_box': {'top_left_x': 0.6265625, 'top_left_y': 0.7611241217798594, 'width': 0.0078125, 'height': 0.00702576112412178, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['Chandler', 'DAWSO', 'K.SHAH', '42', '27', '58', '6', 'WESLEYAN', 'MEDICA', 'ENES', 'WISLEYAN', 'MEDEL', 'C']",what's the name of player 42?,20765,"['what', ""'"", 's', 'the', 'name', 'of', 'player', '42']",train
20766,"['6', '6', 'k.shah', '6', '6', '6', '6', '6', '6', '6']",https://c5.staticflickr.com/8/7368/13083367133_36ee3bdb8d_z.jpg,https://c6.staticflickr.com/8/7368/13083367133_951f23afd4_o.jpg,"['Boy', 'Person', 'Woman', 'Man', 'Sports equipment', 'Clothing', 'Sports uniform']",683,1682d2c01c94b2fd,1024,"[{'word': 'Chandler', 'bounding_box': {'top_left_x': 0.5828125, 'top_left_y': 0.39344262295081966, 'width': 0.0890625, 'height': 0.03044496487119438, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'DAWSO', 'bounding_box': {'top_left_x': 0.775, 'top_left_y': 0.42857142857142855, 'width': 0.0515625, 'height': 0.02576112412177986, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'K.SHAH', 'bounding_box': {'top_left_x': 0.25, 'top_left_y': 0.38875878220140514, 'width': 0.103125, 'height': 0.0351288056206089, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '42', 'bounding_box': {'top_left_x': 0.5359375, 'top_left_y': 0.4309133489461358, 'width': 0.140625, 'height': 0.21311475409836064, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '27', 'bounding_box': {'top_left_x': 0.7078125, 'top_left_y': 0.44028103044496486, 'width': 0.1375, 'height': 0.21311475409836064, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '58', 'bounding_box': {'top_left_x': 0.7359375, 'top_left_y': 0.4637002341920375, 'width': 0.09375, 'height': 0.1405152224824356, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '6', 'bounding_box': {'top_left_x': 0.1453125, 'top_left_y': 0.4332552693208431, 'width': 0.2015625, 'height': 0.22014051522248243, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'WESLEYAN', 'bounding_box': {'top_left_x': 0.26875, 'top_left_y': 0.6932084309133489, 'width': 0.0828125, 'height': 0.01639344262295082, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'MEDICA', 'bounding_box': {'top_left_x': 0.265625, 'top_left_y': 0.7072599531615925, 'width': 0.0375, 'height': 0.00936768149882904, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'ENES', 'bounding_box': {'top_left_x': 0.309375, 'top_left_y': 0.7213114754098361, 'width': 0.0453125, 'height': 0.00702576112412178, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'WISLEYAN', 'bounding_box': {'top_left_x': 0.5984375, 'top_left_y': 0.747072599531616, 'width': 0.05, 'height': 0.01405152224824356, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'MEDEL', 'bounding_box': {'top_left_x': 0.59375, 'top_left_y': 0.7611241217798594, 'width': 0.028125, 'height': 0.00702576112412178, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'C', 'bounding_box': {'top_left_x': 0.6265625, 'top_left_y': 0.7611241217798594, 'width': 0.0078125, 'height': 0.00702576112412178, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['Chandler', 'DAWSO', 'K.SHAH', '42', '27', '58', '6', 'WESLEYAN', 'MEDICA', 'ENES', 'WISLEYAN', 'MEDEL', 'C']",what number shirt is the person on the left?,20766,"['what', 'number', 'shirt', 'is', 'the', 'person', 'on', 'the', 'left']",train
20767,"['7-eleven', '7-eleven', '7-eleven', '7-elleven', '7-eleven', '7-eleven', '7-eleven ', '7-eleven', '7-eleven', '7-eleven']",https://c8.staticflickr.com/8/7205/6818716888_8bc0eefca5_z.jpg,https://c5.staticflickr.com/8/7205/6818716888_9a82996497_o.jpg,"['Door', 'Clothing', 'Sports uniform']",1024,168cfb34738a77bc,765,"[{'word': 'RALEIGH', 'bounding_box': {'top_left_x': 0.4225941422594142, 'top_left_y': 0.2046875, 'width': 0.17154811715481172, 'height': 0.03125, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'RALEIGH', 'bounding_box': {'top_left_x': 0.16527196652719664, 'top_left_y': 0.321875, 'width': 0.22384937238493724, 'height': 0.0390625, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'wER', 'bounding_box': {'top_left_x': 0.5648535564853556, 'top_left_y': 0.6359375, 'width': 0.04811715481171548, 'height': 0.0109375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'TELEVEN', 'bounding_box': {'top_left_x': 0.4309623430962343, 'top_left_y': 0.66875, 'width': 0.21338912133891214, 'height': 0.04375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'HOONVED', 'bounding_box': {'top_left_x': 0.4581589958158996, 'top_left_y': 0.7203125, 'width': 0.18410041841004185, 'height': 0.0296875, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'DONY', 'bounding_box': {'top_left_x': 0.6715481171548117, 'top_left_y': 0.709375, 'width': -0.0020920502092050207, 'height': 0.0, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['RALEIGH', 'RALEIGH', 'wER', 'TELEVEN', 'HOONVED', 'DONY']",what is the primary sponsor of the bottom(orange) jersey?,20767,"['what', 'is', 'the', 'primary', 'sponsor', 'of', 'the', 'bottom', '(', 'orange', ')', 'jersey']",train
20768,"['raleigh', 'raleigh', 'raleigh', 'raleigh', 'raleigh', 'raleigh', 'raleigh', 'raleigh', 'raleigh', 'raleigh']",https://c8.staticflickr.com/8/7205/6818716888_8bc0eefca5_z.jpg,https://c5.staticflickr.com/8/7205/6818716888_9a82996497_o.jpg,"['Door', 'Clothing', 'Sports uniform']",1024,168cfb34738a77bc,765,"[{'word': 'RALEIGH', 'bounding_box': {'top_left_x': 0.4225941422594142, 'top_left_y': 0.2046875, 'width': 0.17154811715481172, 'height': 0.03125, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'RALEIGH', 'bounding_box': {'top_left_x': 0.16527196652719664, 'top_left_y': 0.321875, 'width': 0.22384937238493724, 'height': 0.0390625, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'wER', 'bounding_box': {'top_left_x': 0.5648535564853556, 'top_left_y': 0.6359375, 'width': 0.04811715481171548, 'height': 0.0109375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'TELEVEN', 'bounding_box': {'top_left_x': 0.4309623430962343, 'top_left_y': 0.66875, 'width': 0.21338912133891214, 'height': 0.04375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'HOONVED', 'bounding_box': {'top_left_x': 0.4581589958158996, 'top_left_y': 0.7203125, 'width': 0.18410041841004185, 'height': 0.0296875, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'DONY', 'bounding_box': {'top_left_x': 0.6715481171548117, 'top_left_y': 0.709375, 'width': -0.0020920502092050207, 'height': 0.0, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['RALEIGH', 'RALEIGH', 'wER', 'TELEVEN', 'HOONVED', 'DONY']",what word does it say on the jersey on the top?,20768,"['what', 'word', 'does', 'it', 'say', 'on', 'the', 'jersey', 'on', 'the', 'top']",train
20769,"['16', '16', '16', '16', '16', '16', '16', '16', '16', 'the man on the lefts jesery number is 16.']",https://c8.staticflickr.com/3/2879/10925106245_7c88ee681d_z.jpg,https://farm6.staticflickr.com/2879/10925106245_9e61571345_o.jpg,['Sports uniform'],768,16905585f620b365,1024,"[{'word': '16', 'bounding_box': {'top_left_x': 0.025, 'top_left_y': 0.1375, 'width': 0.225, 'height': 0.15, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]",['16'],what is the jersey number of the man on the left?,20769,"['what', 'is', 'the', 'jersey', 'number', 'of', 'the', 'man', 'on', 'the', 'left']",train
20770,"['2', 'brewers', 'brewers', 'describe your topic', 'brewers', 'brewers', 'brewers', 'brewers', 'brewers', 'brewers']",https://c3.staticflickr.com/2/1209/573342053_18b0b6cbc5_z.jpg,https://farm5.staticflickr.com/1209/573342053_0e8227108a_o.jpg,"['Boy', 'Person', 'Human hair', 'Human head', 'Man', 'Sports equipment', 'Clothing', 'Human face', 'Sports uniform']",683,16992830f333e754,1024,[],[],what team name is on the womans shirt?,20770,"['what', 'team', 'name', 'is', 'on', 'the', 'womans', 'shirt']",train
20771,"['m', 'm', 'm', 'm', 'm', 'm', 'm', 'm', 'm', 'm']",https://c3.staticflickr.com/2/1209/573342053_18b0b6cbc5_z.jpg,https://farm5.staticflickr.com/1209/573342053_0e8227108a_o.jpg,"['Boy', 'Person', 'Human hair', 'Human head', 'Man', 'Sports equipment', 'Clothing', 'Human face', 'Sports uniform']",683,16992830f333e754,1024,[],[],what letter is on the lady's hat?,20771,"['what', 'letter', 'is', 'on', 'the', 'lady', ""'"", 's', 'hat']",train
