,answers,flickr_300k_url,flickr_original_url,image_classes,image_height,image_id,image_width,ocr_info,ocr_tokens,question,question_id,question_tokens,set_name
21627,"['27', '27', '27', '27', '27', '27', '27', '27', '27', '27']",https://c2.staticflickr.com/1/56/131747119_db3f66ce84_z.jpg,https://c6.staticflickr.com/1/56/131747119_db3f66ce84_o.jpg,"['Boy', 'Person', 'Baseball bat', 'Baseball glove', 'Man', 'Sports equipment', 'Sports uniform']",683,421d38c6b192614d,1024,[],[],what number does the batter wear?,21627,"['what', 'number', 'does', 'the', 'batter', 'wear']",train
21628,"['trivault ', 'gu', 'gu', 'gu', 'gu', 'gu', 'gu', 'gu', 'gu', 'gu']",https://c7.staticflickr.com/5/4023/4677282256_9af2b0ef6f_z.jpg,https://c4.staticflickr.com/5/4023/4677282256_ecd2f0d53d_o.jpg,"['Person', 'Man', 'Clothing', 'Footwear', 'Window', 'Sports uniform']",682,4229d6c57568b50b,1024,"[{'word': 'AL', 'bounding_box': {'top_left_x': 0.6447574334898278, 'top_left_y': 0.19718309859154928, 'width': 0.3536776212832551, 'height': 0.18544600938967137, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'rt', 'bounding_box': {'top_left_x': 0.6838810641627543, 'top_left_y': 0.36384976525821594, 'width': 0.04381846635367762, 'height': 0.03286384976525822, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'and', 'bounding_box': {'top_left_x': 0.8325508607198748, 'top_left_y': 0.3967136150234742, 'width': 0.1267605633802817, 'height': 0.051643192488262914, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'C', 'bounding_box': {'top_left_x': 0.97339593114241, 'top_left_y': 0.40375586854460094, 'width': 0.025039123630672927, 'height': 0.04460093896713615, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'RUN', 'bounding_box': {'top_left_x': 0.3380281690140845, 'top_left_y': 0.4694835680751174, 'width': 0.03442879499217527, 'height': 0.02112676056338028, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'TRD', 'bounding_box': {'top_left_x': 0.350547730829421, 'top_left_y': 0.5469483568075117, 'width': 0.054773082942097026, 'height': 0.035211267605633804, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'RAVAULT', 'bounding_box': {'top_left_x': 0.6713615023474179, 'top_left_y': 0.5892018779342723, 'width': 0.13145539906103287, 'height': 0.03990610328638498, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'GU', 'bounding_box': {'top_left_x': 0.4381846635367762, 'top_left_y': 0.9507042253521126, 'width': 0.02034428794992175, 'height': 0.018779342723004695, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Chomps', 'bounding_box': {'top_left_x': 0.4287949921752739, 'top_left_y': 0.9694835680751174, 'width': 0.06259780907668232, 'height': 0.023474178403755867, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['AL', 'rt', 'and', 'C', 'RUN', 'TRD', 'RAVAULT', 'GU', 'Chomps']",what brand are the box of chomps?,21628,"['what', 'brand', 'are', 'the', 'box', 'of', 'chomps']",train
21629,"['trivault', 'trivault', 'trivault', 'tri vault', '2.50', 'tri vault', 'trivault', 'trivault', 'handlebars', 'tri vault']",https://c7.staticflickr.com/5/4023/4677282256_9af2b0ef6f_z.jpg,https://c4.staticflickr.com/5/4023/4677282256_ecd2f0d53d_o.jpg,"['Person', 'Man', 'Clothing', 'Footwear', 'Window', 'Sports uniform']",682,4229d6c57568b50b,1024,"[{'word': 'AL', 'bounding_box': {'top_left_x': 0.6447574334898278, 'top_left_y': 0.19718309859154928, 'width': 0.3536776212832551, 'height': 0.18544600938967137, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'rt', 'bounding_box': {'top_left_x': 0.6838810641627543, 'top_left_y': 0.36384976525821594, 'width': 0.04381846635367762, 'height': 0.03286384976525822, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'and', 'bounding_box': {'top_left_x': 0.8325508607198748, 'top_left_y': 0.3967136150234742, 'width': 0.1267605633802817, 'height': 0.051643192488262914, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'C', 'bounding_box': {'top_left_x': 0.97339593114241, 'top_left_y': 0.40375586854460094, 'width': 0.025039123630672927, 'height': 0.04460093896713615, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'RUN', 'bounding_box': {'top_left_x': 0.3380281690140845, 'top_left_y': 0.4694835680751174, 'width': 0.03442879499217527, 'height': 0.02112676056338028, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'TRD', 'bounding_box': {'top_left_x': 0.350547730829421, 'top_left_y': 0.5469483568075117, 'width': 0.054773082942097026, 'height': 0.035211267605633804, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'RAVAULT', 'bounding_box': {'top_left_x': 0.6713615023474179, 'top_left_y': 0.5892018779342723, 'width': 0.13145539906103287, 'height': 0.03990610328638498, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'GU', 'bounding_box': {'top_left_x': 0.4381846635367762, 'top_left_y': 0.9507042253521126, 'width': 0.02034428794992175, 'height': 0.018779342723004695, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Chomps', 'bounding_box': {'top_left_x': 0.4287949921752739, 'top_left_y': 0.9694835680751174, 'width': 0.06259780907668232, 'height': 0.023474178403755867, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['AL', 'rt', 'and', 'C', 'RUN', 'TRD', 'RAVAULT', 'GU', 'Chomps']",what sponsor is on the jerseys?,21629,"['what', 'sponsor', 'is', 'on', 'the', 'jerseys']",train
21630,"['2015', '2015', '2015', '2015', '2015', '2015', '2015', '2015', '2015', '2015']",https://c7.staticflickr.com/8/7674/17939991412_2094eddf9d_z.jpg,https://c2.staticflickr.com/8/7674/17939991412_9dca21c61e_o.jpg,"['Dress', 'Person', 'Woman', 'Man', 'Girl', 'Clothing', 'Human face', 'Sports uniform']",768,42630b51e17d6599,1024,"[{'word': 'cliste', 'bounding_box': {'top_left_x': 0.0015625, 'top_left_y': 0.022916666666666665, 'width': 0.175, 'height': 0.09791666666666667, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Internationale', 'bounding_box': {'top_left_x': 0.2125, 'top_left_y': 0.01875, 'width': 0.5078125, 'height': 0.07916666666666666, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Espo17', 'bounding_box': {'top_left_x': 0.746875, 'top_left_y': 0.008333333333333333, 'width': 0.246875, 'height': 0.075, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'U', 'bounding_box': {'top_left_x': 0.03125, 'top_left_y': 0.18333333333333332, 'width': 0.0453125, 'height': 0.09791666666666667, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '21', 'bounding_box': {'top_left_x': 0.0640625, 'top_left_y': 0.19166666666666668, 'width': 0.075, 'height': 0.08333333333333333, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'AU', 'bounding_box': {'top_left_x': 0.1609375, 'top_left_y': 0.18958333333333333, 'width': 0.1078125, 'height': 0.08541666666666667, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '24', 'bounding_box': {'top_left_x': 0.29375, 'top_left_y': 0.17291666666666666, 'width': 0.0703125, 'height': 0.09791666666666667, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'MAI', 'bounding_box': {'top_left_x': 0.39375, 'top_left_y': 0.16666666666666666, 'width': 0.1578125, 'height': 0.09791666666666667, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '2015', 'bounding_box': {'top_left_x': 0.5609375, 'top_left_y': 0.16666666666666666, 'width': 0.165625, 'height': 0.08333333333333333, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'de', 'bounding_box': {'top_left_x': 0.8765625, 'top_left_y': 0.20208333333333334, 'width': 0.034375, 'height': 0.01875, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': ""L'Isa"", 'bounding_box': {'top_left_x': 0.925, 'top_left_y': 0.19583333333333333, 'width': 0.06875, 'height': 0.020833333333333332, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'EES', 'bounding_box': {'top_left_x': 0.415625, 'top_left_y': 0.3458333333333333, 'width': 0.1171875, 'height': 0.08958333333333333, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'ERIE', 'bounding_box': {'top_left_x': 0.546875, 'top_left_y': 0.33958333333333335, 'width': 0.2375, 'height': 0.09166666666666666, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'T', 'bounding_box': {'top_left_x': 0.5453125, 'top_left_y': 0.45, 'width': 0.046875, 'height': 0.09375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'A', 'bounding_box': {'top_left_x': 0.6234375, 'top_left_y': 0.43333333333333335, 'width': 0.1921875, 'height': 0.12083333333333333, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'ATIC', 'bounding_box': {'top_left_x': 0.0015625, 'top_left_y': 0.35, 'width': 0.090625, 'height': 0.10416666666666667, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '201', 'bounding_box': {'top_left_x': 0.65625, 'top_left_y': 0.5208333333333334, 'width': 0.03125, 'height': 0.01875, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'MISS', 'bounding_box': {'top_left_x': 0.1, 'top_left_y': 0.525, 'width': 0.040625, 'height': 0.010416666666666666, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'T', 'bounding_box': {'top_left_x': 0.1453125, 'top_left_y': 0.5895833333333333, 'width': 0.0046875, 'height': 0.008333333333333333, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Roda', 'bounding_box': {'top_left_x': 0.734375, 'top_left_y': 0.55625, 'width': 0.0375, 'height': 0.0125, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Aada', 'bounding_box': {'top_left_x': 0.4953125, 'top_left_y': 0.6229166666666667, 'width': 0.0265625, 'height': 0.010416666666666666, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Toulouse', 'bounding_box': {'top_left_x': 0.525, 'top_left_y': 0.6, 'width': 0.046875, 'height': 0.0125, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'NTAL', 'bounding_box': {'top_left_x': 0.6671875, 'top_left_y': 0.8729166666666667, 'width': 0.0234375, 'height': 0.004166666666666667, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'QULOUSE', 'bounding_box': {'top_left_x': 0.7765625, 'top_left_y': 0.6145833333333334, 'width': 0.0453125, 'height': 0.022916666666666665, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '2015', 'bounding_box': {'top_left_x': 0.821875, 'top_left_y': 0.7645833333333333, 'width': 0.021875, 'height': 0.01875, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'DAUPH', 'bounding_box': {'top_left_x': 0.1859375, 'top_left_y': 0.6, 'width': 0.040625, 'height': 0.008333333333333333, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '1ere', 'bounding_box': {'top_left_x': 0.1203125, 'top_left_y': 0.5125, 'width': 0.0421875, 'height': 0.0125, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'ULOUSE', 'bounding_box': {'top_left_x': 0.178125, 'top_left_y': 0.6375, 'width': 0.025, 'height': 0.00625, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '2011', 'bounding_box': {'top_left_x': 0.209375, 'top_left_y': 0.7791666666666667, 'width': 0.0109375, 'height': 0.00625, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['cliste', 'Internationale', 'Espo17', 'U', '21', 'AU', '24', 'MAI', '2015', 'de', ""L'Isa"", 'EES', 'ERIE', 'T', 'A', 'ATIC', '201', 'MISS', 'T', 'Roda', 'Aada', 'Toulouse', 'NTAL', 'QULOUSE', '2015', 'DAUPH', '1ere', 'ULOUSE', '2011']",what year is this event taking place?,21630,"['what', 'year', 'is', 'this', 'event', 'taking', 'place']",train
21631,"['tigers', 'unanswerable', 'unanswerable', 'tigers', 'tigers', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'tigers']",https://c1.staticflickr.com/9/8262/8667632796_cccdc5f952_z.jpg,https://farm3.staticflickr.com/8262/8667632796_5949e45683_o.jpg,"['Glove', 'Boy', 'Person', 'Baseball bat', 'Man', 'Plant', 'Sports equipment', 'Clothing', 'Footwear', 'Sports uniform']",1024,4287a92fc06bd332,898,"[{'word': '13', 'bounding_box': {'top_left_x': 0.3672014260249554, 'top_left_y': 0.5859375, 'width': 0.0213903743315508, 'height': 0.0203125, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'T', 'bounding_box': {'top_left_x': 0.5151515151515151, 'top_left_y': 0.6765625, 'width': 0.040998217468805706, 'height': 0.04375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'ace', 'bounding_box': {'top_left_x': 0.6292335115864528, 'top_left_y': 0.6765625, 'width': 0.11942959001782531, 'height': 0.059375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'R', 'bounding_box': {'top_left_x': 0.9447415329768271, 'top_left_y': 0.6828125, 'width': 0.040998217468805706, 'height': 0.0578125, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Florida', 'bounding_box': {'top_left_x': 0.0053475935828877, 'top_left_y': 0.7015625, 'width': 0.0962566844919786, 'height': 0.03125, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Homes', 'bounding_box': {'top_left_x': 0.11051693404634581, 'top_left_y': 0.7109375, 'width': 0.0944741532976827, 'height': 0.021875, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'MLS', 'bounding_box': {'top_left_x': 0.2103386809269162, 'top_left_y': 0.7140625, 'width': 0.058823529411764705, 'height': 0.0234375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Go', 'bounding_box': {'top_left_x': 0.7950089126559715, 'top_left_y': 0.746875, 'width': 0.09803921568627451, 'height': 0.0515625, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Tig', 'bounding_box': {'top_left_x': 0.9197860962566845, 'top_left_y': 0.75625, 'width': 0.0784313725490196, 'height': 0.0546875, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'HI', 'bounding_box': {'top_left_x': 0.5133689839572193, 'top_left_y': 0.7515625, 'width': 0.1568627450980392, 'height': 0.05625, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['13', 'T', 'ace', 'R', 'Florida', 'Homes', 'MLS', 'Go', 'Tig', 'HI']",what team name or city name is on the jerseys?,21631,"['what', 'team', 'name', 'or', 'city', 'name', 'is', 'on', 'the', 'jerseys']",train
21632,"['dogs', 'terrace hotel', 'terrace hotel', 'torace hotel', 'terrace', 'terrace hotel', 'terrace hotel', 'terrace', 'terrace hotel', 'terrace']",https://c1.staticflickr.com/9/8262/8667632796_cccdc5f952_z.jpg,https://farm3.staticflickr.com/8262/8667632796_5949e45683_o.jpg,"['Glove', 'Boy', 'Person', 'Baseball bat', 'Man', 'Plant', 'Sports equipment', 'Clothing', 'Footwear', 'Sports uniform']",1024,4287a92fc06bd332,898,"[{'word': '13', 'bounding_box': {'top_left_x': 0.3672014260249554, 'top_left_y': 0.5859375, 'width': 0.0213903743315508, 'height': 0.0203125, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'T', 'bounding_box': {'top_left_x': 0.5151515151515151, 'top_left_y': 0.6765625, 'width': 0.040998217468805706, 'height': 0.04375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'ace', 'bounding_box': {'top_left_x': 0.6292335115864528, 'top_left_y': 0.6765625, 'width': 0.11942959001782531, 'height': 0.059375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'R', 'bounding_box': {'top_left_x': 0.9447415329768271, 'top_left_y': 0.6828125, 'width': 0.040998217468805706, 'height': 0.0578125, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Florida', 'bounding_box': {'top_left_x': 0.0053475935828877, 'top_left_y': 0.7015625, 'width': 0.0962566844919786, 'height': 0.03125, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Homes', 'bounding_box': {'top_left_x': 0.11051693404634581, 'top_left_y': 0.7109375, 'width': 0.0944741532976827, 'height': 0.021875, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'MLS', 'bounding_box': {'top_left_x': 0.2103386809269162, 'top_left_y': 0.7140625, 'width': 0.058823529411764705, 'height': 0.0234375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Go', 'bounding_box': {'top_left_x': 0.7950089126559715, 'top_left_y': 0.746875, 'width': 0.09803921568627451, 'height': 0.0515625, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Tig', 'bounding_box': {'top_left_x': 0.9197860962566845, 'top_left_y': 0.75625, 'width': 0.0784313725490196, 'height': 0.0546875, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'HI', 'bounding_box': {'top_left_x': 0.5133689839572193, 'top_left_y': 0.7515625, 'width': 0.1568627450980392, 'height': 0.05625, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['13', 'T', 'ace', 'R', 'Florida', 'Homes', 'MLS', 'Go', 'Tig', 'HI']",what is the name of the hotel advertised in the back?,21632,"['what', 'is', 'the', 'name', 'of', 'the', 'hotel', 'advertised', 'in', 'the', 'back']",train
21633,"['black', 'black', 'brown', 'black', 'brown', 'black', 'brown', 'black belt', 'black', 'black']",https://c4.staticflickr.com/1/78/181820058_5fe6cf5469_z.jpg,https://farm6.staticflickr.com/78/181820058_5fe6cf5469_o.jpg,"['Person', 'Human hair', 'Human head', 'Man', 'Clothing', 'Sports uniform']",1024,428ed61f48b1b615,782,"[{'word': 'ONE', 'bounding_box': {'top_left_x': 0.14314928425357873, 'top_left_y': 0.5375, 'width': 0.018404907975460124, 'height': 0.009375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'WA', 'bounding_box': {'top_left_x': 0.14314928425357873, 'top_left_y': 0.55, 'width': 0.016359918200409, 'height': 0.00625, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['ONE', 'WA']",what color belt does the man's patch say?,21633,"['what', 'color', 'belt', 'does', 'the', 'man', ""'"", 's', 'patch', 'say']",train
21634,"['adidas', 'black belt club', 'adidas ', 'adidas', 'adidas', 'adidas', 'adidas', 'adidas', 'unanswerable', 'unanswerable']",https://c4.staticflickr.com/1/78/181820058_5fe6cf5469_z.jpg,https://farm6.staticflickr.com/78/181820058_5fe6cf5469_o.jpg,"['Person', 'Human hair', 'Human head', 'Man', 'Clothing', 'Sports uniform']",1024,428ed61f48b1b615,782,"[{'word': 'ONE', 'bounding_box': {'top_left_x': 0.14314928425357873, 'top_left_y': 0.5375, 'width': 0.018404907975460124, 'height': 0.009375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'WA', 'bounding_box': {'top_left_x': 0.14314928425357873, 'top_left_y': 0.55, 'width': 0.016359918200409, 'height': 0.00625, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['ONE', 'WA']",what brand is the outfit?,21634,"['what', 'brand', 'is', 'the', 'outfit']",train
21635,"['wrestling', 'wrestling', 'school wrestling', 'eaglebrook wrestling ', 'eaglebrook school wrestling', 'wrestling', 'wrestling', 'eaglebrook school wrestling', 'school wrestling', 'eaglebrook school wrestling']",https://c3.staticflickr.com/9/8635/16386445809_db909a93ee_z.jpg,https://c1.staticflickr.com/9/8635/16386445809_1dc0eca90a_o.jpg,"['Boy', 'Person', 'Woman', 'Man', 'Clothing', 'Footwear', 'Sports uniform']",681,42c4aa06f162aa78,1024,"[{'word': 'U', 'bounding_box': {'top_left_x': 0.090625, 'top_left_y': 0.8215962441314554, 'width': 0.2109375, 'height': 0.04929577464788732, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Z', 'bounding_box': {'top_left_x': 0.3671875, 'top_left_y': 0.8286384976525821, 'width': 0.025, 'height': 0.04929577464788732, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '7N', 'bounding_box': {'top_left_x': 0.459375, 'top_left_y': 0.8309859154929577, 'width': 0.065625, 'height': 0.04929577464788732, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'G', 'bounding_box': {'top_left_x': 0.665625, 'top_left_y': 0.8356807511737089, 'width': 0.01875, 'height': 0.04929577464788732, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['U', 'Z', '7N', 'G']",what does it say on the circle on the floor?,21635,"['what', 'does', 'it', 'say', 'on', 'the', 'circle', 'on', 'the', 'floor']",train
21636,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",https://c6.staticflickr.com/9/8465/8081684475_0d3db94eed_z.jpg,https://c2.staticflickr.com/9/8465/8081684475_a5138b6aeb_o.jpg,"['Boy', 'Person', 'Baseball bat', 'Baseball glove', 'Man', 'Sports equipment', 'Sports uniform']",683,42dea6821bd16519,1024,"[{'word': 'ankof', 'bounding_box': {'top_left_x': 0.0015625, 'top_left_y': 0.14754098360655737, 'width': 0.059375, 'height': 0.03044496487119438, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'America', 'bounding_box': {'top_left_x': 0.0671875, 'top_left_y': 0.1522248243559719, 'width': 0.0828125, 'height': 0.03278688524590164, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'yar', 'bounding_box': {'top_left_x': 0.228125, 'top_left_y': 0.19437939110070257, 'width': 0.0421875, 'height': 0.01873536299765808, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'a.com', 'bounding_box': {'top_left_x': 0.5515625, 'top_left_y': 0.24355971896955503, 'width': 0.0265625, 'height': 0.01639344262295082, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'ofa', 'bounding_box': {'top_left_x': 0.2359375, 'top_left_y': 0.3747072599531616, 'width': 0.0296875, 'height': 0.0234192037470726, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['ankof', 'America', 'yar', 'a.com', 'ofa']",what number is on the batter?,21636,"['what', 'number', 'is', 'on', 'the', 'batter']",train
