,answers,flickr_300k_url,flickr_original_url,image_classes,image_height,image_id,image_width,ocr_info,ocr_tokens,question,question_id,question_tokens,set_name
0,"['nokia', 'nokia', 'nokia', 'nokia', 'toshiba', 'nokia', 'nokia', 'nokia', 'nokia', 'nokia']",https://c4.staticflickr.com/3/2891/9134076951_9db89d3e0f_z.jpg,https://farm6.staticflickr.com/2891/9134076951_f65b421097_o.jpg,"['Belt', 'Headphones', 'Goggles', 'Scale', 'Bottle opener', 'Mobile phone', 'Mirror', 'Digital clock', 'Television', 'Telephone', 'Tool', 'Wheel', 'Camera', 'Watch', 'Glasses', 'Aircraft']",730,0054c91397f2fe05,1024,[],[],what is the brand of phone?,0,"['what', 'is', 'the', 'brand', 'of', 'phone']",train
1,"['lape', 'cargo', 'ec-agg', 'lape', 'lape', 'lape', 'lape', 'lape', 'lape', 'airplane']",https://c8.staticflickr.com/3/2579/5811451782_f6c4633327_z.jpg,https://c8.staticflickr.com/3/2579/5811451782_31f8649055_o.jpg,"['Vehicle', 'Helicopter', 'Airplane', 'Bomb', 'Aircraft']",667,005635e119b9f32f,1024,"[{'word': 'vele', 'bounding_box': {'top_left_x': 0.1015625, 'top_left_y': 0.4364508393285372, 'width': 0.0296875, 'height': 0.014388489208633094, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'EC', 'bounding_box': {'top_left_x': 0.0546875, 'top_left_y': 0.4844124700239808, 'width': 0.0421875, 'height': 0.03117505995203837, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'COELAND', 'bounding_box': {'top_left_x': 0.109375, 'top_left_y': 0.4748201438848921, 'width': 0.06875, 'height': 0.03117505995203837, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'EC-AGG', 'bounding_box': {'top_left_x': 0.2375, 'top_left_y': 0.5347721822541966, 'width': 0.1375, 'height': 0.047961630695443645, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'LAPE', 'bounding_box': {'top_left_x': 0.521875, 'top_left_y': 0.47721822541966424, 'width': 0.0640625, 'height': 0.02158273381294964, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['vele', 'EC', 'COELAND', 'EC-AGG', 'LAPE']",what type of plane is this?,1,"['what', 'type', 'of', 'plane', 'is', 'this']",train
2,"['ec agg', 'ec-agg', 'ec', 'ec-agg', 'ec', 'ec', 'ec', 'ec', 'ec goeland', 'ec']",https://c8.staticflickr.com/3/2579/5811451782_f6c4633327_z.jpg,https://c8.staticflickr.com/3/2579/5811451782_31f8649055_o.jpg,"['Vehicle', 'Helicopter', 'Airplane', 'Bomb', 'Aircraft']",667,005635e119b9f32f,1024,"[{'word': 'vele', 'bounding_box': {'top_left_x': 0.1015625, 'top_left_y': 0.4364508393285372, 'width': 0.0296875, 'height': 0.014388489208633094, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'EC', 'bounding_box': {'top_left_x': 0.0546875, 'top_left_y': 0.4844124700239808, 'width': 0.0421875, 'height': 0.03117505995203837, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'COELAND', 'bounding_box': {'top_left_x': 0.109375, 'top_left_y': 0.4748201438848921, 'width': 0.06875, 'height': 0.03117505995203837, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'EC-AGG', 'bounding_box': {'top_left_x': 0.2375, 'top_left_y': 0.5347721822541966, 'width': 0.1375, 'height': 0.047961630695443645, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'LAPE', 'bounding_box': {'top_left_x': 0.521875, 'top_left_y': 0.47721822541966424, 'width': 0.0640625, 'height': 0.02158273381294964, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['vele', 'EC', 'COELAND', 'EC-AGG', 'LAPE']",what are the letters on the tail section of the plane?,2,"['what', 'are', 'the', 'letters', 'on', 'the', 'tail', 'section', 'of', 'the', 'plane']",train
3,"['simon clancy', 'simon ciancy', 'simon clancy', 'simon clancy', 'the brand is bayard', 'simon clancy', 'simon clancy', 'simon clancy', 'simon clancy', 'simon clancy']",https://c5.staticflickr.com/6/5067/5620759429_f43a649fb5_z.jpg,https://farm2.staticflickr.com/5067/5620759429_4ea686e643_o.jpg,"['Vehicle', 'Tower', 'Airplane', 'Aircraft']",1024,00685bc495504d61,786,"[{'word': 'Viceia', 'bounding_box': {'top_left_x': 0.13441955193482688, 'top_left_y': 0.5515625, 'width': 0.10590631364562118, 'height': 0.034375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'VH-VXU', 'bounding_box': {'top_left_x': 0.8492871690427699, 'top_left_y': 0.6140625, 'width': 0.05295315682281059, 'height': 0.009375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Copyright', 'bounding_box': {'top_left_x': 0.002036659877800407, 'top_left_y': 0.9828125, 'width': 0.13238289205702647, 'height': 0.0140625, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Simon', 'bounding_box': {'top_left_x': 0.14663951120162932, 'top_left_y': 0.9828125, 'width': 0.07942973523421588, 'height': 0.0109375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Clancy', 'bounding_box': {'top_left_x': 0.24032586558044808, 'top_left_y': 0.9828125, 'width': 0.08961303462321792, 'height': 0.0140625, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'RWY34.COM', 'bounding_box': {'top_left_x': 0.7861507128309573, 'top_left_y': 0.984375, 'width': 0.21181262729124237, 'height': 0.0125, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['Viceia', 'VH-VXU', 'Copyright', 'Simon', 'Clancy', 'RWY34.COM']",who is this copyrighted by?,3,"['who', 'is', 'this', 'copyrighted', 'by']",train
4,"['virgin is the brand on the plane.', 'virgin mobile', 'virgin', 'virgin', 'virgin', 'virgin', 'virgin', 'virgin', 'virgin', 'virgin']",https://c5.staticflickr.com/6/5067/5620759429_f43a649fb5_z.jpg,https://farm2.staticflickr.com/5067/5620759429_4ea686e643_o.jpg,"['Vehicle', 'Tower', 'Airplane', 'Aircraft']",1024,00685bc495504d61,786,"[{'word': 'Viceia', 'bounding_box': {'top_left_x': 0.13441955193482688, 'top_left_y': 0.5515625, 'width': 0.10590631364562118, 'height': 0.034375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'VH-VXU', 'bounding_box': {'top_left_x': 0.8492871690427699, 'top_left_y': 0.6140625, 'width': 0.05295315682281059, 'height': 0.009375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Copyright', 'bounding_box': {'top_left_x': 0.002036659877800407, 'top_left_y': 0.9828125, 'width': 0.13238289205702647, 'height': 0.0140625, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Simon', 'bounding_box': {'top_left_x': 0.14663951120162932, 'top_left_y': 0.9828125, 'width': 0.07942973523421588, 'height': 0.0109375, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'Clancy', 'bounding_box': {'top_left_x': 0.24032586558044808, 'top_left_y': 0.9828125, 'width': 0.08961303462321792, 'height': 0.0140625, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'RWY34.COM', 'bounding_box': {'top_left_x': 0.7861507128309573, 'top_left_y': 0.984375, 'width': 0.21181262729124237, 'height': 0.0125, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['Viceia', 'VH-VXU', 'Copyright', 'Simon', 'Clancy', 'RWY34.COM']",what brand is on the plane?,4,"['what', 'brand', 'is', 'on', 'the', 'plane']",train
5,"['2011', '2011', '2011', '2011', '2011', '2011', '2011', '2011', '2011', '2011']",https://c4.staticflickr.com/7/6196/6118278128_0fc8a3e349_z.jpg,https://farm5.staticflickr.com/6196/6118278128_09f43f09eb_o.jpg,"['Person', 'Woman', 'Man', 'Tree', 'Clothing', 'Airplane', 'Human face', 'Aircraft']",768,006d10667d17b924,1024,"[{'word': '2011', 'bounding_box': {'top_left_x': 0.553125, 'top_left_y': 0.13125, 'width': 0.0390625, 'height': 0.020833333333333332, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'rimini', 'bounding_box': {'top_left_x': 0.4078125, 'top_left_y': 0.17916666666666667, 'width': 0.053125, 'height': 0.022916666666666665, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'meeting', 'bounding_box': {'top_left_x': 0.346875, 'top_left_y': 0.20416666666666666, 'width': 0.2421875, 'height': 0.06458333333333334, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'HG', 'bounding_box': {'top_left_x': 0.4546875, 'top_left_y': 0.5479166666666667, 'width': 0.0203125, 'height': 0.014583333333333334, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'ARMIAH', 'bounding_box': {'top_left_x': 0.4796875, 'top_left_y': 0.5416666666666666, 'width': 0.0421875, 'height': 0.01875, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '21.27', 'bounding_box': {'top_left_x': 0.3046875, 'top_left_y': 0.6, 'width': 0.040625, 'height': 0.029166666666666667, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'AGOSTO', 'bounding_box': {'top_left_x': 0.3484375, 'top_left_y': 0.5958333333333333, 'width': 0.0625, 'height': 0.029166666666666667, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '2011', 'bounding_box': {'top_left_x': 0.4171875, 'top_left_y': 0.5916666666666667, 'width': 0.03125, 'height': 0.022916666666666665, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': ""EL'ESISTENZA"", 'bounding_box': {'top_left_x': 0.4703125, 'top_left_y': 0.6104166666666667, 'width': 0.2171875, 'height': 0.05625, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'DIVENTA', 'bounding_box': {'top_left_x': 0.69375, 'top_left_y': 0.47291666666666665, 'width': 0.14375, 'height': 0.058333333333333334, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'UNA', 'bounding_box': {'top_left_x': 0.85, 'top_left_y': 0.37916666666666665, 'width': 0.078125, 'height': 0.05625, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'IN', 'bounding_box': {'top_left_x': 0.94375, 'top_left_y': 0.32083333333333336, 'width': 0.034375, 'height': 0.05625, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'meeting', 'bounding_box': {'top_left_x': 0.2875, 'top_left_y': 0.7833333333333333, 'width': 0.0765625, 'height': 0.022916666666666665, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['2011', 'rimini', 'meeting', 'HG', 'ARMIAH', '21.27', 'AGOSTO', '2011', ""EL'ESISTENZA"", 'DIVENTA', 'UNA', 'IN', 'meeting']",what year is shown in the photo?,5,"['what', 'year', 'is', 'shown', 'in', 'the', 'photo']",train
6,"['rimini', 'royal theater', 'rimini', 'rimini', 'rimini meeting', 'rimini', 'rimini meeting', 'rimini', 'rimini', 'rimini']",https://c4.staticflickr.com/7/6196/6118278128_0fc8a3e349_z.jpg,https://farm5.staticflickr.com/6196/6118278128_09f43f09eb_o.jpg,"['Person', 'Woman', 'Man', 'Tree', 'Clothing', 'Airplane', 'Human face', 'Aircraft']",768,006d10667d17b924,1024,"[{'word': '2011', 'bounding_box': {'top_left_x': 0.553125, 'top_left_y': 0.13125, 'width': 0.0390625, 'height': 0.020833333333333332, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'rimini', 'bounding_box': {'top_left_x': 0.4078125, 'top_left_y': 0.17916666666666667, 'width': 0.053125, 'height': 0.022916666666666665, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'meeting', 'bounding_box': {'top_left_x': 0.346875, 'top_left_y': 0.20416666666666666, 'width': 0.2421875, 'height': 0.06458333333333334, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'HG', 'bounding_box': {'top_left_x': 0.4546875, 'top_left_y': 0.5479166666666667, 'width': 0.0203125, 'height': 0.014583333333333334, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'ARMIAH', 'bounding_box': {'top_left_x': 0.4796875, 'top_left_y': 0.5416666666666666, 'width': 0.0421875, 'height': 0.01875, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '21.27', 'bounding_box': {'top_left_x': 0.3046875, 'top_left_y': 0.6, 'width': 0.040625, 'height': 0.029166666666666667, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'AGOSTO', 'bounding_box': {'top_left_x': 0.3484375, 'top_left_y': 0.5958333333333333, 'width': 0.0625, 'height': 0.029166666666666667, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': '2011', 'bounding_box': {'top_left_x': 0.4171875, 'top_left_y': 0.5916666666666667, 'width': 0.03125, 'height': 0.022916666666666665, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': ""EL'ESISTENZA"", 'bounding_box': {'top_left_x': 0.4703125, 'top_left_y': 0.6104166666666667, 'width': 0.2171875, 'height': 0.05625, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'DIVENTA', 'bounding_box': {'top_left_x': 0.69375, 'top_left_y': 0.47291666666666665, 'width': 0.14375, 'height': 0.058333333333333334, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'UNA', 'bounding_box': {'top_left_x': 0.85, 'top_left_y': 0.37916666666666665, 'width': 0.078125, 'height': 0.05625, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'IN', 'bounding_box': {'top_left_x': 0.94375, 'top_left_y': 0.32083333333333336, 'width': 0.034375, 'height': 0.05625, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'meeting', 'bounding_box': {'top_left_x': 0.2875, 'top_left_y': 0.7833333333333333, 'width': 0.0765625, 'height': 0.022916666666666665, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['2011', 'rimini', 'meeting', 'HG', 'ARMIAH', '21.27', 'AGOSTO', '2011', ""EL'ESISTENZA"", 'DIVENTA', 'UNA', 'IN', 'meeting']",what type of meeting is it?,6,"['what', 'type', 'of', 'meeting', 'is', 'it']",train
7,"['g-atco', 'g-atco', 'g-atco', 'g-atco', 'g-atco', 'g atco', 'g-atco', 'g-atco', 'g-atco', 'g-atco']",https://c1.staticflickr.com/9/8103/8562272505_5b42f9d199_z.jpg,https://c2.staticflickr.com/9/8103/8562272505_2ce50b5a35_o.jpg,"['Vehicle', 'Helicopter', 'Airplane', 'Aircraft']",680,00c359f294f7dcd9,1024,"[{'word': 'G-ATCO', 'bounding_box': {'top_left_x': 0.30625, 'top_left_y': 0.571764705882353, 'width': 0.1171875, 'height': 0.05176470588235294, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'asY', 'bounding_box': {'top_left_x': 0.8453125, 'top_left_y': 0.48470588235294115, 'width': 0.028125, 'height': 0.002352941176470588, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['G-ATCO', 'asY']",what is the name of this plane?,7,"['what', 'is', 'the', 'name', 'of', 'this', 'plane']",train
8,"['g-atco', 'g-atco', 'g-atco', 'g-atco', 'g-atco', 'g-atco', 'g-atco', 'g-atco', 'g-atco', 'g-atco']",https://c1.staticflickr.com/9/8103/8562272505_5b42f9d199_z.jpg,https://c2.staticflickr.com/9/8103/8562272505_2ce50b5a35_o.jpg,"['Vehicle', 'Helicopter', 'Airplane', 'Aircraft']",680,00c359f294f7dcd9,1024,"[{'word': 'G-ATCO', 'bounding_box': {'top_left_x': 0.30625, 'top_left_y': 0.571764705882353, 'width': 0.1171875, 'height': 0.05176470588235294, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}, {'word': 'asY', 'bounding_box': {'top_left_x': 0.8453125, 'top_left_y': 0.48470588235294115, 'width': 0.028125, 'height': 0.002352941176470588, 'rotation': 0, 'yaw': 0, 'roll': 0, 'pitch': 0}}]","['G-ATCO', 'asY']",what is the plane's call sign?,8,"['what', 'is', 'the', 'plane', ""'"", 's', 'call', 'sign']",train
9,"['f', 'f', 'f', 'f', 'f', 'f', 'f', 'f', 'f', 'f']",https://c7.staticflickr.com/9/8673/16416250538_9328760686_z.jpg,https://farm3.staticflickr.com/8673/16416250538_594bcb48d2_o.jpg,"['Vehicle', 'Airplane', 'Aircraft']",683,0122c5279a501df2,1024,[],[],what letter is on the plane's tail?,9,"['what', 'letter', 'is', 'on', 'the', 'plane', ""'"", 's', 'tail']",train
